timestamp,trace_id,level,thread_name,class_name,message
2024-12-19 15:18:26.292,b65babe41352c30c,INFO,eduler_Worker-9,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:26.293,b65babe41352c30c,WARN,eduler_Worker-9,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:26.305,495924d6dad3e7c6,INFO,duler_Worker-10,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:26.306,495924d6dad3e7c6,WARN,duler_Worker-10,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:27.303,44778d284256d502,INFO,eduler_Worker-2,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:27.304,44778d284256d502,WARN,eduler_Worker-2,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:27.315,632c9de4268e47b4,INFO,eduler_Worker-4,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:27.316,632c9de4268e47b4,WARN,eduler_Worker-4,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:28.318,2f6384c009b374e1,INFO,eduler_Worker-1,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:28.320,2f6384c009b374e1,WARN,eduler_Worker-1,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:28.329,92ae9768ab62e4c8,INFO,eduler_Worker-3,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:28.330,92ae9768ab62e4c8,WARN,eduler_Worker-3,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:29.305,6cbc59b695fb38c0,INFO,eduler_Worker-5,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:29.305,6cbc59b695fb38c0,WARN,eduler_Worker-5,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:29.311,06b08a538b4ff9d0,INFO,eduler_Worker-6,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:29.312,06b08a538b4ff9d0,WARN,eduler_Worker-6,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:30.303,0b0d3516e636da69,INFO,eduler_Worker-8,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:30.305,0b0d3516e636da69,WARN,eduler_Worker-8,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:30.312,068a188b1f59aca0,INFO,eduler_Worker-7,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:30.313,068a188b1f59aca0,WARN,eduler_Worker-7,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:31.298,419f8a20322c7d3a,INFO,duler_Worker-10,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:31.300,419f8a20322c7d3a,WARN,duler_Worker-10,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:31.310,e6e574168b855a1b,INFO,eduler_Worker-9,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:31.311,e6e574168b855a1b,WARN,eduler_Worker-9,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:32.298,04e3d66157dfae72,INFO,eduler_Worker-2,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:32.299,04e3d66157dfae72,WARN,eduler_Worker-2,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:32.307,704ab049d70fc444,INFO,eduler_Worker-4,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:32.308,704ab049d70fc444,WARN,eduler_Worker-4,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:33.312,df959762b487d51f,INFO,eduler_Worker-3,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:33.313,df959762b487d51f,WARN,eduler_Worker-3,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:33.328,ae8b34b26daff1f8,INFO,eduler_Worker-1,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:33.329,ae8b34b26daff1f8,WARN,eduler_Worker-1,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:34.323,037ea4b5761f2e87,INFO,eduler_Worker-6,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:34.325,037ea4b5761f2e87,WARN,eduler_Worker-6,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:34.337,93f1bac11a56dde8,INFO,eduler_Worker-5,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:34.338,93f1bac11a56dde8,WARN,eduler_Worker-5,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:35.309,17b321e8c71e71d3,INFO,eduler_Worker-7,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:35.311,17b321e8c71e71d3,WARN,eduler_Worker-7,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:35.315,4ba9089f613ced9f,INFO,eduler_Worker-8,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:35.316,4ba9089f613ced9f,WARN,eduler_Worker-8,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:36.302,55e1a1420d91a7d5,INFO,duler_Worker-10,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:36.303,55e1a1420d91a7d5,WARN,duler_Worker-10,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:36.311,f762be47ef875f6d,INFO,eduler_Worker-9,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:36.312,f762be47ef875f6d,WARN,eduler_Worker-9,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:37.304,f511b4caed86aa19,INFO,eduler_Worker-2,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:37.305,f511b4caed86aa19,WARN,eduler_Worker-2,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:37.316,cf0fce1e642e294f,INFO,eduler_Worker-4,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:37.316,cf0fce1e642e294f,WARN,eduler_Worker-4,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:38.317,acf7116fb1306592,INFO,eduler_Worker-1,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:38.318,acf7116fb1306592,WARN,eduler_Worker-1,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:38.327,463ba3cbf2fd7c23,INFO,eduler_Worker-3,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:38.328,463ba3cbf2fd7c23,WARN,eduler_Worker-3,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:39.301,71ad3491eda8e215,INFO,eduler_Worker-6,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:39.302,71ad3491eda8e215,WARN,eduler_Worker-6,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:39.317,c84d5be2cec8b611,INFO,eduler_Worker-5,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:39.318,c84d5be2cec8b611,WARN,eduler_Worker-5,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:40.309,c862b49daecaec78,INFO,eduler_Worker-8,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:40.310,c862b49daecaec78,WARN,eduler_Worker-8,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:40.343,6d0729985b046d30,INFO,eduler_Worker-7,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:40.344,6d0729985b046d30,WARN,eduler_Worker-7,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:41.300,669931c69171a8ba,INFO,duler_Worker-10,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:41.301,669931c69171a8ba,WARN,duler_Worker-10,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:41.324,382ca8c2621afb2d,INFO,eduler_Worker-9,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:41.325,382ca8c2621afb2d,WARN,eduler_Worker-9,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:42.295,aa87bd0b19920a02,INFO,eduler_Worker-4,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:42.295,aa87bd0b19920a02,WARN,eduler_Worker-4,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:42.313,c61174cc373bf63c,INFO,eduler_Worker-2,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:42.314,c61174cc373bf63c,WARN,eduler_Worker-2,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:43.321,d097e32d5a1fdc45,INFO,eduler_Worker-1,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:43.322,d097e32d5a1fdc45,WARN,eduler_Worker-1,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:43.336,41c13b483e8d4663,INFO,eduler_Worker-3,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:43.337,41c13b483e8d4663,WARN,eduler_Worker-3,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:44.303,7ca246d0f904b06f,INFO,eduler_Worker-6,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:44.304,7ca246d0f904b06f,WARN,eduler_Worker-6,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:44.313,dcc0df8d2a04ac69,INFO,eduler_Worker-5,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:44.314,dcc0df8d2a04ac69,WARN,eduler_Worker-5,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:45.297,0487eb661dc6b4c4,INFO,eduler_Worker-8,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:45.298,0487eb661dc6b4c4,WARN,eduler_Worker-8,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:45.309,3bb9d6b8d83ea39c,INFO,eduler_Worker-7,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:45.310,3bb9d6b8d83ea39c,WARN,eduler_Worker-7,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:46.292,8e3dbe0a20ec886e,INFO,duler_Worker-10,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:46.293,8e3dbe0a20ec886e,WARN,duler_Worker-10,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:46.306,297e9f59fd6fafe7,INFO,eduler_Worker-9,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:46.307,297e9f59fd6fafe7,WARN,eduler_Worker-9,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:47.309,87bfb61357d4b785,INFO,eduler_Worker-4,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:47.310,87bfb61357d4b785,WARN,eduler_Worker-4,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:47.315,e2128cd64a0c2835,INFO,eduler_Worker-2,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:47.316,e2128cd64a0c2835,WARN,eduler_Worker-2,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:48.322,14e79728d4062293,INFO,eduler_Worker-3,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:48.323,14e79728d4062293,WARN,eduler_Worker-3,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:48.325,dceaa6abee6fd2c3,INFO,eduler_Worker-1,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:48.326,dceaa6abee6fd2c3,WARN,eduler_Worker-1,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:49.297,573e9dbb195a391a,INFO,eduler_Worker-5,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:49.298,573e9dbb195a391a,WARN,eduler_Worker-5,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:49.305,7d3d1f108585f182,INFO,eduler_Worker-6,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:49.306,7d3d1f108585f182,WARN,eduler_Worker-6,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:50.314,655c1e6dfadb45b8,INFO,eduler_Worker-7,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:50.315,655c1e6dfadb45b8,WARN,eduler_Worker-7,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:50.321,6e6181bb457cb9f9,INFO,eduler_Worker-8,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:50.322,6e6181bb457cb9f9,WARN,eduler_Worker-8,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:51.321,d2fe91c31dbe1edd,INFO,duler_Worker-10,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:51.323,d2fe91c31dbe1edd,WARN,duler_Worker-10,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:51.333,039b68d176969771,INFO,eduler_Worker-9,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:51.334,039b68d176969771,WARN,eduler_Worker-9,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:52.325,2bf19c8304a61c72,INFO,eduler_Worker-4,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:52.327,2bf19c8304a61c72,WARN,eduler_Worker-4,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:52.338,013271fa89201699,INFO,eduler_Worker-2,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testTwoTask】,并发冲突，无法获取锁
2024-12-19 15:18:52.339,013271fa89201699,WARN,eduler_Worker-2,o.e.annotation.SchedulerTaskLockAspect   : ==========【testTwoTask】,schedulerTaskLock 获取锁失败，跳过任务==================
2024-12-19 15:18:53.303,71acd83418bf6ae4,INFO,eduler_Worker-3,o.e.s.impl.TSchedulerLockServiceImpl     : ==========【testOneTask】,并发冲突，无法获取锁
2024-12-19 15:18:53.304,71acd83418bf6ae4,WARN,eduler_Worker-3,o.e.annotation.SchedulerTaskLockAspect   : ==========【testOneTask】,schedulerTaskLock 获取锁失败，跳过任务==================
